"genenames","signed_p_Rp_Emp2ko_norvsOIR","signed_p_RPE_Emp2ko_norvsOIR","signed_p_SC_F_Emp2ko_norvsOIR","signed_p_Muller_Emp2ko_norvsOIR","signed_p_Microglia_Emp2ko_norvsOIR","signed_p_Cone_Emp2ko_norvsOIR","signed_p_BC_Emp2ko_norvsOIR","signed_p_AC_Emp2ko_norvsOIR","signed_p_Melano_Emp2ko_norvsOIR","signed_p_Immune_Emp2ko_norvsOIR","signed_p_Endo_Emp2ko_norvsOIR","signed_p_R_BC_Emp2ko_norvsOIR","signed_p_other_BCs_Emp2ko_norvsOIR","signed_p_B_T_Emp2ko_norvsOIR"
"Xlr4a",-0.102555196848521,0,-0.687575099518156,0,-0.435037324148331,0,0,0,0,0,0,0,-0.300869981487719,-0.328828049866948
"Xlr4b",0,0.803958031932586,0.0721964010225812,0,-0.269772867862688,0,0,0,0,-0.259638602394189,-0.294227845881863,0,-0.698534228575058,-0.328828049866948
"Xlr4c",-0.597592999407328,0,-0.687575099518156,-1.21104465796915,0,0.374164467855552,0.720732940906688,0.387753475192759,0,0,0,0,-0.134044953826139,-0.0484388417024164
"Xlr5a",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xlr5b",0.327993190309052,0,0,0,0,0.374164467855552,0,0,0,0,0,0,0,0
"Xlr5c",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xndc1",1.57506414436344,0,0.135532260788566,-0.157207382055228,-0.510985152624959,0,-0.157306331694576,0.566796583430069,0.289488192854873,-0.428228700163429,-0.596072707379385,-0.341542831522253,-0.227771506487522,-0.464387613932417
"Xpa",0.0610628416924204,1.0513936403614,-0.249982026223567,1.21254179033139,0.723542760604821,-1.18664971995566,1.13926011378883,0,-0.0054254515264975,-0.551165520910252,-0.325985661123457,0.318633106860829,-0.00749476822953826,-0.509877661422465
"Xpc",0.0240397739805887,-0.107278854521282,-1.10609670403548,-0.430725424286181,-0.403581232736562,-0.125240661320219,0.0494230024380148,0.399558404681436,0.149445221982504,-0.468498101710993,0.212897448381661,-0.0259971225361444,-0.110305759828339,0.454306408412289
"Xpnpep1",0.616924042305636,1.85258395297321,-0.466918096912188,-0.21222549079717,0.546779932851259,0.588875204664959,0.872396976027629,0.0329760754998686,0.129929628052364,-1.38485831777913,0.0581508139809945,0,1.06787106045937,-0.270425098686405
"Xpnpep2",0,0,1.59097298269864,0,0,0,-0.53143577669194,0,0,0,0,0,0,0
"Xpnpep3",-0.89049736117775,-0.0981646213825818,-0.384230665145904,-0.147471448376977,-0.87593317359084,-0.0871095606441359,0.707022399150486,0.254572327030241,0.428228700163429,-0.86944297058861,-0.726991948768567,0.551265101405414,-0.0104943438717289,0
"Xpo1",5.62027419559082,-0.118109583158885,-0.517311395103513,0.69413780950783,0.284670516871701,0.23946528057018,1.69731356176868,2.56888727896153,0.707471749854014,-0.503078126452705,0.231391514937831,1.4105861450492,0.217670160844855,-0.0109013018084387
"Xpo4",-0.499891460720853,-0.558361027904556,-0.90536958692245,-0.226846465154092,0.181464091574087,-0.748801196128287,-0.27175075948437,-0.308762001399832,0.494763044514595,-0.0396154261703679,-0.0286703573797743,0.216562285358883,0.0875890185876729,-0.013708268835073
"Xpo5",0.314844075148247,-0.104499595077053,-0.170796586317634,0.173816018125129,0.20490647437844,0.131276035112357,-0.121012243713646,0.840735514230452,0.377644096331252,-0.0596660708815619,0.0513674506664102,0.200958147223521,-0.00733628640086669,0.826133571163277
"Xpo6",0.248485140438872,1.66341186023389,1.28432088481184,1.08733735140847,-0.0980359539611129,1.22611206704541,0.457530955618562,2.36560532818703,0.298441194287262,0.594221479688412,-0.366871984263227,-0.815405599929609,-0.197738190159255,-0.388812560978714
"Xpo7",0.489314222802854,1.00772916366247,-0.01067057256103,0.311160119233448,1.00051006556994,-0.0448310219260795,-1.20852222608762,-0.902955883846569,0.218417041465027,-0.833840442163884,-0.0902927756051954,-0.156947164718443,0.380071915963679,0.674639062763873
"Xpot",0.11617583092727,-0.15790150193897,0.38825309239069,-0.259366451381387,-0.154186402596318,-0.0995953993285017,0.234762651870326,0.71107982681754,0.289488192854873,-0.245181203443877,-1.1170915527343,-0.00897722863379425,-0.230256824107818,-0.646183051228151
"Xpr1",-0.212903623035604,0.09204447413571,-0.31484819047347,-0.945028935599972,-0.105214703010265,0.490194021201957,0.720881501110869,-0.105101480580748,0.474736949366503,0.224639213664462,-0.533705172821939,-0.209468559855528,2.98927498312993,-0.148918528990858
"Xrcc1",-0.269012167221582,0.713892502608854,0.0987687661626206,0.248447117566506,0.622927575442921,-0.823329381519722,-0.0964051938876014,-0.1717519344097,-0.599880299372989,-1.96140179607061,0,-2.20699605641489,-0.525087289999508,0
"Xrcc2",0.0713048739625919,-0.105503515569805,-0.117222635398886,-0.0293583055293467,-0.504700188510875,-0.170879983376119,-0.940290111378961,-0.0207259012140051,-0.127768256900633,-0.259638602394189,-0.676813139281898,0.354868111677975,0,-0.366971380915926
"Xrcc3",1.81831850071849,0.246086959765515,0.287125155838788,-1.52526732116374,-0.148470906867528,0.474328308592145,0.795224081946839,0.341731369317558,0,-0.259638602394189,-0.156437603091355,-0.160746118897788,-0.0251467259848311,0
"Xrcc4",0.0754065309064777,-0.141743767171963,0.169560841932668,-0.381083256857126,0.356827160579487,0.614287374420017,0.472350761102936,-0.978274165249693,-0.24941986346081,-0.136258795389218,0.109601070731014,0.221282007423191,0.532615111738077,0.576460425757934
"Xrcc5",-1.3559768447076,0.17638528229699,-0.00236947014489278,1.00418196696763,0.948433872578617,-0.148828644064271,-0.320411813479798,1.50673241579633,0,-0.428228700163429,-1.0196395384816,-0.00793651978930851,0.403418607632734,0.699618278076947
"Xrcc6",0.482858057455165,0.37756527797501,-0.139664267686388,0.458086596753864,-0.00374824785084018,0.491634160100635,0.591288740112401,1.01317697667906,0.0655861374900687,-0.521759177930983,-0.323279146955276,-0.0566453472991548,-0.0871449736032821,0
"Xrn1",-1.33619099310249,0.082608366520558,-0.46122324581063,1.21465521132732,-0.4400001986155,0.284137604596334,0.325430241145487,-0.0843894731693743,0.747517640336805,-0.13923995196966,-0.315968170767104,1.83651192582885,1.64325834801734,0.431430310869644
"Xrn2",-1.35074963135956,-0.803934139613938,0.0220721380296208,0.276349785267218,0.797954141030696,-0.320705432148251,-0.528478109151102,1.27036654066088,-0.194597815140646,-0.604255445015931,0.118205906424099,-0.52055642481635,0.426842902580186,0.462556872569494
"Xrra1",1.2296273220933,0,0.569297982175488,0.443624153586005,0,-0.102097480176209,-0.172046162900748,0,0,0,0,0,-0.698534228575058,0
"Xxylt1",-0.0907717842042829,0.140821724599602,-0.286879595327694,-0.174874454751224,-0.311373921063314,-0.210513791239669,-0.0426854321529139,-0.178192911927634,0.108303865475567,-0.93872019711167,-0.0484481013963208,-2.42299982759578,-0.0241168938804173,-0.248714261138186
"Xylb",-0.0305494359861072,0.497726801434794,0.3162123019044,-0.277637533525849,-0.544242969469773,-1.19393036392986,0.29127785584424,0.165401246071738,-0.428228700163429,0,-0.294227845881863,0.528473123271099,-0.510283474845757,0
"Xylt1",0.0802076582815883,-1.97200675106955,-0.13094362953012,-0.0972356920419732,0.160753431838585,-0.0193020586430745,0.0645041768802912,-0.791479548312241,0.135082895202867,0.921463948375478,0.306843918677,-1.09429020745503,-0.621822072581002,0.21344044470445
"Xylt2",-0.447209757747029,-0.524596711434169,-0.1001635938571,0.6166554042538,-2.69208342164634,0.340732111304097,-0.297518176190042,0.0643004401834951,0.262729852587565,-0.850351916443357,-0.237013553403489,-0.141467154003552,-0.16162758700268,0.454306408412289
"Yae1d1",-0.768505913581097,-0.303097012010079,0.0999552925178096,-0.0051896880674423,-0.023856031664513,0.85674300893313,-0.146749594264261,0.178192911927634,0.233519475420061,-0.193359720036057,-0.301598472201222,0.0790950568656956,-0.444153624631376,-0.719264496732971
"Yaf2",-1.09321338813601,-0.132309851079837,-0.542088169210814,1.63555808246201,0.739800206303582,0,0.473222604764433,0.582543643360942,0.0791184491905907,-0.0554921626723856,-0.278687952890293,-0.24704697261589,0.217774420135596,0.208028181513414
"Yap1",0.0187952646925955,0.19416707756003,-0.633542822405251,1.02617585884099,-0.355638922500618,-0.187476214737078,0.0455840906984632,0.0774801402300547,-1.16156897874578,0,-0.0652759023607489,-0.23287235641509,0.0778362706914259,0
"Yars",0.760127110477387,-0.796499774968176,0.0207631126469107,1.76643557047607,0.410717624545481,-0.00444270738801512,0.191192503817682,0.39672829153267,0.0791184491905907,-0.00753454308827548,0.0353393028336596,0.739628283673723,0.361894654756791,-0.452129570633385
"Yars2",-0.42699985080758,-0.193549578805405,-0.170898262589125,-0.288616410743341,-0.233327261404744,-0.891943165568349,0.0976448856875917,0.0245878916229267,0.428228700163429,-0.93872019711167,-0.277836960730539,0.279898267007719,-0.446967055530368,-0.0130863195616906
"Ybey",-0.0853517307856296,-0.201803237562339,0.208732535189239,-0.0716473366778945,-1.5383132064685,-0.413946179635352,0.752173201351849,-1.0588574443343,0.259638602394189,-0.259638602394189,-0.19738484851593,-0.222249324685058,-0.159199245146077,0
"Ybx1",0.175057604350424,0.144188118348374,-0.320043143757894,0.344497794555629,-0.4206721449654,0.250975386964593,0.054409186228915,0.096722364021763,1.22093510836155,-0.982648388912798,0.326949918353014,-0.0651132969441888,0.745546222139638,0.106282114980647
"Ybx2",0.444394151758133,0.499703005301724,-0.0412801326031224,0.845710426048315,0,-0.202298472493554,0.380690757598781,0.420820995749339,0,0,0,-0.124866122685544,-0.0322359073912934,0
"Ybx3",-5.51626192366319,2.45789450180509,-0.19752232537682,-0.128756170293764,0.289691458881862,-0.483385566894682,-1.24235373856459,0.518450111427544,0.153059690587808,-1.54035392800055,-0.0122403611964249,-0.753801218032572,-0.014558008269152,-0.538629300688257
"Ydjc",-0.214819011034433,0.00058482895317221,0.152409322003454,0.394639955582393,-0.198512104791342,-0.63235906606001,0.133835613915091,0.362567511180131,0.0655861374900687,-0.282917776626013,0,0,1.08722255348029,0
"Yeats2",0.113857984215316,0.232353600148341,0.695320526601059,1.23995275193234,0.567833064229463,0.122090266742565,-0.0484594429835165,0.0318292814835988,1.16495548690667,0,-0.114210749494355,-0.0471867152414307,-0.882444187430015,-0.633589285776321
"Yeats4",0.0776551120529101,-0.541451729231501,0.245384025406447,-0.114685240800685,0.827507414645074,0.0719616707757011,0.694358731507425,0,0.0977978620032912,-0.154733113118405,-0.485726222515217,0.178701309999147,0.563146562305043,-0.0366198785891475
"Yes1",-0.207369070195846,-0.355252480197321,0.859167942690527,-0.1298806927398,1.2486007789463,-1.27419585246271,-0.210838331144129,0.603896263780466,0.0442772698905559,-0.86944297058861,-0.284254800701542,-0.048731355902268,-0.0409141909142735,-1.08177340877305
"Yif1a",0.562621862420423,0.249678144087243,0.74597333473546,0.842594884781908,-0.12515352266145,-0.0357232512085547,1.43916819417308,-0.00362180717980125,0.0714833682481598,-0.227407778369183,-0.167288570011975,-0.101725148431714,0.178580411029914,0.248714261138186
"Yif1b",0.911075221069654,0.157979210161294,1.86168015283949,0.786626412579501,0.159127200187831,0.142250747274472,-0.508411564629551,0.627952277795553,-0.114682431253361,0.532270097090217,-1.15594702635666,-0.106481197978314,-0.0573066837673193,-0.447646971033837
"Yipf1",-0.40643934668295,-0.0191817668484846,0.464107495974006,-0.263649395463805,0.321428910604055,-0.242466001659853,-0.00354041284550459,-0.091605238144331,-0.350100768994921,-0.0490825992222458,-0.452113852518716,-1.65883091973483,0.571128276328842,0.576460425757934
"Yipf2",0.39246542486713,-0.106738922008046,0.15413207710024,0.0460227673604726,0.355818056016549,1.02715197971511,-0.0700163817316404,-0.0225827778570941,0.179513911506728,-0.86944297058861,0.42989195877275,0.38314383717395,0.105185234104557,0.328828049866948
"Yipf3",-0.713574773325451,-1.99006691943526,-0.071920910626193,-1.34594372585202,0.811028105041136,0.340312244613114,-0.256951706147825,0.146965365680531,0.101387719411299,-1.30507996290147,0.787264024019774,-0.0237366754854721,-0.427403869226416,-0.367632715910742
"Yipf4",0.1643215969401,0.16391991942549,-0.342208301827406,0.166547974761427,-0.954110200828311,-0.236920626467414,0.106547637041785,-0.403260808899604,0.233807413603243,-0.241668833217418,-0.442952068527302,0.0899796234628395,-0.197738190159255,1.8287981882736
"Yipf5",2.32924389830791,1.4035918737505,0.27430688615823,0.29996921875049,0.486203165454025,0.350089678619978,-0.220437015413745,0.218013395320263,-1.30847518933079,-0.0670749915980725,-0.0457740248127557,-0.654998412343217,-0.0693238476455904,-0.139116536863841
"Yipf6",0.0454660497704288,-0.555046621012933,1.11737203678122,0.98846507222479,-0.211227385027145,0.412761738956359,0.241971742678457,0.0817340102523639,-1.08908035613661,0.291372166710201,-0.72958028181046,-0.193472830172364,0.682412096330711,0.576460425757934
"Yipf7",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yjefn3",-0.0126166377578938,-0.685189185850036,1.28470978763357,-0.0774867372122527,-0.169160191895234,-0.0178124998785689,0.34815854602683,-1.34160504988568,0.86944297058861,-0.259638602394189,0,0.370194199139233,-0.63247488691835,0
"Yju2",0.0253064165896556,0.235571549980908,-0.655610256538615,0.432993890679048,-0.0602201162199387,0.349828560041573,-0.0117872265193415,0.24480062795294,0.127018267202093,-1.3008980125356,-0.0996328225237998,-0.192201485895697,-0.227498001128542,0.576460425757934
"Ykt6",-0.089612999354212,0.172005624272123,-0.576913926768506,0.238815382359699,1.40185846543072,0.0212787073249584,0.62748922446242,0.0482088038267358,-0.256236222712076,-0.0803083691095564,0.41216071508982,-0.675734837494858,-0.239630460707408,0.957594683921313
"Ylpm1",-0.250495479989839,0.65952019247186,-1.38180548952171,0.54751977370232,0.271198323846071,-0.325327882544464,-0.917572599493597,0.047923592630809,1.13029839540413,-1.27026029850134,0.240544876081453,0.333107272149493,0.197293240378086,-0.0644279674094661
"Yme1l1",-0.0783535955636543,0.0846652301204101,-1.83974874294471,0.741883634091338,1.41110743274589,0.428581697750222,-0.508608742043954,0.731209619235957,1.40689027944757,1.58017845486267,-0.0122403611964249,0.0470983466354793,0.375951455821007,-0.41194799797486
"Yod1",-0.534165033763367,-0.729470769464167,-0.429302441053919,0.642175133636659,-0.499058429229004,0.00597162356562066,0.618999433429915,0.164445523208713,0.0142245069818464,0.240021718635002,-0.473209883996433,-0.0411287808423112,-0.476552845693727,-0.0130863195616906
"Ypel1",-1.06270974272527,-0.498120757158108,0.00900210068580923,0.566941060815715,-0.269772867862688,-0.555917175624363,0.568610609391866,0.196234943362745,0,0,-0.165782309689533,-0.407267440859254,-0.275803266257248,0
"Ypel2",2.74299482818522,-0.247328202600147,-0.641130978142769,-0.141504210240898,-0.0767755321629563,0.205697111901784,0.366563769354333,0.0559144369150327,2.00963633715618,-0.428228700163429,-0.722109499500914,-0.673747888695563,-1.28432489516402,0
"Ypel3",0.239432976638534,-0.987337889155705,-0.187020363771684,-0.0238627182555768,0.195663256528387,0.345412547006546,-1.05531831175041,0.24816723723464,-0.232228323549363,0.849556593099746,-0.0312046717182507,0.15825782865819,-0.217774420135596,-0.188373479578804
"Ypel4",0.555919346491959,-0.496149853736183,0.0810343302529504,2.39701749053918,0,0.427578103997379,-0.0476835258040466,-0.459347981346849,0,0,0,0.719780224681266,0.407202948692244,0
"Ypel5",-0.596326788545434,0.407388622180055,-0.665383611436567,0.546695537237532,0.642084482533118,-0.448960236793637,-1.46264110953727,-1.46598020406933,0.116168194445914,0.462534678029366,-0.117454577593806,0.199740587069099,0.0221217122452509,-0.0107097355575248
"Yrdc",0.819086987693947,-0.094858279091614,-0.5064362564065,0.51108370835573,0.89428689194944,0.181658674385435,0.993119030454186,0.174841254839463,0.452430313058517,-1.88345125757497,-0.106893486662356,0,-0.885244750255564,1.24012165515672
"Ythdc1",-0.23990267563747,-0.01443321472471,-0.502741803808824,2.07605457291239,0.264581396854432,0.0633489600498681,-0.102031263132815,0.466084466529369,0.644675179747565,0.580012666229696,0.786758113370519,-0.56770412929607,0.427403869226416,0.563982625771079
"Ythdc2",0.00350540023529486,-0.00395718315322726,0.0349942573834397,0.607656571291117,0.723542760604821,-0.118487548763186,0.0248901223341039,0.27914793018004,0.282917776626013,-0.643322147912308,0.19576505968823,-0.228327459941003,0.343988633614598,-0.120957615765547
"Ythdf1",0.0790012005948715,-1.50519982765871,0.723120494815859,-0.552172257477137,0.752981699582718,0.644447915396416,-0.336302525896679,0.840735514230452,-0.555682451607408,-0.433541649146731,-0.722647847432036,-0.453384884787761,-0.00730181815820081,2.90136168196723
"Ythdf2",-0.0629828164015044,-0.381895871995663,-0.643265540769925,-0.747769004229437,-0.209479602138526,-0.154992548266288,0.25250531633892,-0.764533636541713,0,-0.259638602394189,-0.73183898546358,0.0611197757405279,0.646912223680424,-0.328828049866948
"Ythdf3",0.18737476003413,1.06636571840351,-0.31608852016707,0.5872704805017,0.482452268984279,-0.483107271584553,0.213031813179947,0.158902648498927,0.0493778698196823,-0.846795324505104,-0.830792690907316,-0.0811180883963102,0.121138035676242,0.676511748920366
"Ywhab",0.0448018525815382,-0.0413982041148787,-0.0316619493405483,-1.34147852387161,-0.191342841735498,0.422827659094805,-0.243713052556879,-0.291389537756359,-0.947620469245929,-0.608254876153965,-0.057647437611324,-0.491875690450968,-0.0219934162958852,-0.13643289727724
"Ywhae",-0.406858581068234,0.0261187995818215,0.346806389202243,-0.592184409334253,-0.226045416725931,-0.36724505889798,-2.01523156161623,-0.478797140790949,0.391161102048198,-1.22355669188325,0.492384506873104,0.52078890209174,0.562378332541497,0.485934387440829
"Ywhag",-0.610180219518779,0.690817442429488,0.528537490120254,0.0520522194029851,0.686127968826575,-1.4783354499893,-1.17483263633213,-1.19192322061786,0.668687969177755,-0.256639049508005,0.273730810031882,-0.0989570790361853,0.620997004929478,-0.0341527493898188
"Ywhah",-0.867531237113329,-0.727600300372551,-0.0288215404966489,3.34470383876844,0.438809075277752,-0.361867306461553,-0.630712191502105,-1.37653498479981,-0.290971034777868,-0.217376581471921,-0.563877078808968,-0.980798842531386,-0.328332632989142,0.222092769102868
"Ywhaq",0.154144909089713,-0.413211254682323,-0.277938768693001,2.57434758420075,0.466115915114662,0.53401775316661,-1.01178102293409,-0.868538096284283,0.495894968997479,-0.477453848821483,-0.724128945047186,-0.0153803631473023,0.26023321520578,-0.120957615765547
"Ywhaz",1.09314108338274,0.408651952814281,0.76806482665424,0.509921334859447,0.678635888477215,-0.313327296167407,0.697019786177083,-0.242737757347744,0.149445221982504,-0.18264416836207,1.19386898171633,0.401120574747379,0.140135313329603,0
"Yy1",-0.421667774599081,0.688314570897469,0.940834573429968,-0.287293952559048,0.586519517875939,0.174676463251427,1.49113699332534,0.0641617703766347,-0.145772147649288,-0.407675929335001,-0.131257866553189,-0.14756788584794,0.621341028546857,-0.0109013018084387
"Yy2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zadh2",0.200082001726239,0.622769515718333,-0.453009631834545,1.26989309475588,-0.0465915589085593,-0.749786256300879,-0.0970579609963667,-1.29110574716938,-0.340306665629942,-0.765244907915225,0.0457740248127557,-0.0835528179599937,1.49259855031161,-0.0404266293223994
"Zan",-0.452767409656499,-0.801225404476663,0.935362702815536,0,0,-0.107082678017074,0.420214179231596,0.0540962298644799,0,0,-0.73183898546358,-0.67141629172998,-0.698534228575058,0
